TimeStamp	FrameNumber	FP1.CopX	FP1.CopY	FP1.CopZ	FP1.ForX	FP1.ForY	FP1.ForZ	FP1.MomX	FP1.MomY	FP1.MomZ	FP2.CopX	FP2.CopY	FP2.CopZ	FP2.ForX	FP2.ForY	FP2.ForZ	FP2.MomX	FP2.MomY	FP2.MomZ
10702.450604	 6414639	-0.427517	0.000000	-1.708260	-1.742546	-0.993491	0.300746	-1.697141	-0.187360	0.424734	0.101633	0.000000	-0.282278	-40.484432	684.500610	10.134182	193.219269	9.449133	69.567947
10702.452268	 6414640	-0.426638	0.000000	-1.958440	-1.753930	-0.976048	0.135202	-1.911531	-0.440714	0.416419	0.101642	0.000000	-0.280935	-40.443935	684.872070	9.667259	192.404297	9.260108	69.611633
10702.453938	 6414641	-0.422448	0.000000	-2.502125	-1.636049	-0.815925	-0.030489	-2.041547	-0.597775	0.344686	0.101564	0.000000	-0.279560	-40.380188	685.160645	9.004715	191.543411	9.153582	69.587784
10702.455610	 6414642	-0.428102	0.000000	-4.201103	-1.408678	-0.500777	-0.186185	-2.103815	-0.659859	0.214383	0.101416	0.000000	-0.278156	-40.295841	685.370605	8.160933	190.640244	9.127094	69.507362
10702.457268	 6414643	-2.084022	0.000000	-134.195038	-1.111727	-0.015955	-0.324580	-2.141091	-0.631671	0.033251	0.101224	0.000000	-0.276765	-40.188961	685.497803	7.182399	189.721909	9.166055	69.388634
10702.458938	 6414644	-0.299347	0.000000	3.554076	-0.774980	0.617045	-0.439158	-2.193024	-0.529197	-0.184710	0.101017	0.000000	-0.275394	-40.060764	685.589783	6.098852	188.807083	9.262570	69.256226
10702.460604	 6414645	-0.318389	0.000000	1.770374	-0.426605	1.287069	-0.520543	-2.278594	-0.382659	-0.409789	0.100837	0.000000	-0.274056	-39.932598	685.756409	4.962324	187.935562	9.417792	69.149956
10702.462268	 6414646	-0.329147	0.000000	1.304500	-0.087892	1.842025	-0.553239	-2.402921	-0.224153	-0.606297	0.100723	0.000000	-0.272738	-39.830368	686.111694	3.812539	187.128525	9.638803	69.107567
10702.463937	 6414647	-0.341564	0.000000	1.183752	0.217173	2.175801	-0.523461	-2.575609	-0.072303	-0.743175	0.100701	0.000000	-0.271428	-39.773716	686.718262	2.678082	186.394547	9.935977	69.152969
10702.465608	 6414648	-0.353403	0.000000	1.232675	0.446757	2.285618	-0.439483	-2.817425	0.073629	-0.807744	0.100774	0.000000	-0.270137	-39.768280	687.563599	1.588024	185.736710	10.307110	69.288559
10702.467269	 6414649	-0.359908	0.000000	1.400330	0.550341	2.245552	-0.326277	-3.144512	0.224751	-0.808192	0.100928	0.000000	-0.268885	-39.803436	688.586182	0.574501	185.150726	10.723823	69.497330
10702.468936	 6414650	-0.357617	0.000000	1.680965	0.512952	2.114107	-0.205446	-3.553740	0.383165	-0.756041	0.101142	0.000000	-0.267639	-39.863400	689.752625	-0.351667	184.604980	11.154716	69.763222
