Devices
1000
		Delsys Trigno - Voltage		
Frame	Sub Frame	EMG 1	EMG 2
		V	V
85	1	0.000152588	0.0123596
85	2	-0.0280762	0.0102234
85	3	-0.0408936	0.0120544
85	4	-0.0489807	0.00930786
85	5	-0.088501	0.00350952
85	6	-0.0668335	0.00930786
85	7	-0.0169373	0.00839233
85	8	-0.00900269	0.00915527
85	9	0.00289917	0.0114441
86	0	-0.000610352	0.00961304
86	1	0.00656128	0.0105286
86	2	0.0050354	0.0117493
86	3	-0.00106812	0.00686646
86	4	0.00488281	0.0126648
86	5	0.0138855	0.00778198
86	6	0.0119019	0.00717163
86	7	0.0126648	0.0132751
86	8	0.00686646	0.00762939
86	9	-0.020752	0.0108337
87	0	-0.010376	0.00946045
87	1	-0.0152588	0.0100708
87	2	-0.0212097	0.010376
87	3	-0.00518799	0.00686646
87	4	-0.0137329	0.00946045
87	5	-0.0338745	0.00900269
87	6	-0.0334167	0.00808716
87	7	-0.0543213	0.00930786
87	8	-0.0669861	0.0102234
87	9	-0.0640869	0.0105286
88	0	-0.045166	0.00900269
88	1	-0.032196	0.00900269
88	2	-0.0357056	0.0125122
88	3	-0.0241089	0.00793457
88	4	-0.0189209	0.00823975
88	5	-0.014801	0.0114441
88	6	-0.0169373	0.00732422
88	7	-0.0131226	0.00595093
88	8	-0.00259399	0.0111389
88	9	0.00167847	0.00564575
89	0	-0.00305176	0.00869751
89	1	0.00137329	0.00900269
89	2	-0.0012207	0.0119019
89	3	0.000305176	0.0117493
89	4	-0.000762939	0.0111389
89	5	0.00183105	0.012207
89	6	0.0062561	0.00717163
89	7	0.00518799	0.0120544
89	8	0.0167847	0.00869751
89	9	0.00686646	0.00717163
90	0	0.00427246	0.0115967
90	1	0.00869751	0.00427246
90	2	0.00274658	0.00701904
90	3	0.0108337	0.00534058
90	4	0.017395	0.00442505
90	5	0.00732422	0.00808716
90	6	0.0140381	0.00579834
90	7	0.00457764	0.0140381
90	8	0.000762939	0.010376
90	9	-0.0151062	0.00671387
91	0	-0.0231934	0.0135803
91	1	-0.0163269	0.00762939
91	2	-0.0131226	0.00915527
91	3	-0.0109863	0.0123596
91	4	0.00350952	0.00930786
91	5	0.0062561	0.0105286
91	6	0.0088501	0.00854492
91	7	0.000610352	0.0134277
91	8	-0.0109863	0.0109863
91	9	-0.00900269	0.00259399
92	0	-0.0175476	0.0100708
92	1	-0.00823975	0.00595093
92	2	-0.0088501	0.00747681
92	3	-0.0227356	0.00946045
92	4	-0.0170898	0.00518799
92	5	-0.0141907	0.0102234
92	6	-0.00701904	0.00900269
92	7	-0.0109863	0.00946045
92	8	-0.0190735	0.00793457
92	9	-0.0189209	0.0123596
93	0	-0.0161743	0.0123596
93	1	-0.00442505	0.00762939
93	2	-0.00595093	0.0131226
93	3	-0.00473022	0.00335693
93	4	-0.00183105	0.00473022
93	5	0.00686646	0.0109863
93	6	0.00823975	0.00808716
93	7	0.01297	0.00656128
93	8	0.0233459	0.0117493
93	9	0.00854492	0.00762939
94	0	-0.00335693	0.0100708
94	1	0.0132751	0.010376
94	2	0.0131226	0.00915527
94	3	0.012207	0.00946045
94	4	0.0131226	0.00930786
94	5	0.000305176	0.0114441
94	6	-0.00473022	0.0108337
94	7	-0.00167847	0.00717163
94	8	-0.0038147	0.0100708
94	9	0.00350952	0.00396729
95	0	-0.00411987	0.00671387
95	1	-0.00289917	0.00701904
95	2	0.00671387	0.00671387
95	3	-0.000457764	0.0125122
95	4	-0.00335693	0.00991821
95	5	-0.00793457	0.0115967
95	6	-0.0231934	0.0160217
95	7	-0.0154114	0.00732422
95	8	-0.0106812	0.01297
95	9	0.00411987	0.00930786
96	0	-0.00595093	0.012207
96	1	0.000457764	0.00976563
96	2	0.00854492	0.0126648
96	3	-0.0114441	0.0128174
96	4	-0.0212097	0.00671387
96	5	-0.0157166	0.0102234
96	6	-0.0212097	0.0105286
96	7	-0.0178528	0.00701904
96	8	-0.0111389	0.0115967
96	9	-0.0170898	0.0128174
97	0	-0.0183105	0.010376
97	1	-0.0137329	0.0135803
97	2	-0.0131226	0.00717163
97	3	-0.0131226	0.00854492
97	4	-0.00869751	0.00946045
97	5	0.00686646	0.0106812
97	6	0.017395	0.00823975
97	7	0.0198364	0.00686646
97	8	0.0221252	0.0137329
97	9	0.0186157	0.0106812
98	0	0.0141907	0.00915527
98	1	0.0169373	0.00518799
98	2	0.0392151	0.00671387
98	3	0.0236511	0.00976563
98	4	0.0317383	0.0123596
98	5	0.03479	0.00869751
98	6	0.0306702	0.00823975
98	7	0.0204468	0.010376
98	8	0.0137329	0.014801
98	9	0.0205994	0.00717163
99	0	0.00427246	0.00823975
99	1	-0.00717163	0.0135803
99	2	-0.00473022	0.00717163
99	3	0.00152588	0.0108337
99	4	0.00671387	0.00823975
99	5	-0.000915527	0.00823975
99	6	-0.0119019	0.0100708
99	7	-0.0177002	0.00686646
99	8	-0.0265503	0.00793457
99	9	-0.0192261	0.00961304
100	0	-0.00366211	0.00961304
100	1	-0.00411987	0.0088501
100	2	-0.000457764	0.00686646
100	3	0.00213623	0.00869751
100	4	-0.00427246	0.00823975
100	5	-0.00549316	0.00610352
100	6	-0.0134277	0.00915527
100	7	-0.0164795	0.00762939
100	8	-0.0190735	0.0105286
100	9	-0.00473022	0.00595093
101	0	-0.015564	0.00930786
101	1	-0.0224304	0.0106812
101	2	-0.0166321	0.00640869
101	3	-0.0140381	0.0119019
101	4	-0.0158691	0.00930786
101	5	-0.0175476	0.010376
101	6	-0.0160217	0.00946045
101	7	-0.014801	0.00839233
101	8	-0.0163269	0.00854492
101	9	-0.0115967	0.0109863
102	0	-0.0187683	0.00823975
102	1	-0.0216675	0.0115967
102	2	-0.0196838	0.00823975
102	3	-0.0222778	0.0149536
102	4	-0.0242615	0.0119019
102	5	-0.0231934	0.00717163
102	6	-0.0370789	0.0100708
102	7	-0.0314331	0.0062561
102	8	-0.0311279	0.0128174
102	9	-0.018158	0.00976563
103	0	-0.0125122	0.00869751
103	1	-0.0250244	0.0114441
103	2	-0.00686646	0.00701904
103	3	-0.00167847	0.00946045
103	4	-0.0119019	0.00793457
103	5	-0.00549316	0.00473022
103	6	0	0.00900269
103	7	0.0012207	0.00671387
103	8	0.00320435	0.00900269
103	9	0.00289917	0.0175476
104	0	-0.00640869	0.00839233
104	1	-0.0100708	0.0120544
104	2	0.00152588	0.00869751
104	3	0.0038147	0.00701904
104	4	0.0137329	0.00930786
104	5	0.0192261	0.00656128
104	6	0.0190735	0.00976563
104	7	0.020752	0.00869751
104	8	0.0267029	0.0111389
104	9	0.0386047	0.00808716
105	0	0.0387573	0.00152588
105	1	0.0416565	0.0109863
105	2	0.0430298	0.0114441
105	3	0.0367737	0.00793457
105	4	0.0210571	0.0115967
105	5	-0.000915527	0.00656128
105	6	0.00427246	0.00900269
105	7	0.00564575	0.00808716
105	8	0.00534058	0.00732422
105	9	-0.00518799	0.0115967
106	0	-0.0141907	0.00854492
106	1	-0.0259399	0.0119019
106	2	-0.0253296	0.00946045
106	3	-0.0177002	0.0062561
106	4	-0.0294495	0.00900269
106	5	-0.022583	0.00656128
106	6	-0.0349426	0.0109863
106	7	-0.0505066	0.00823975
106	8	-0.0494385	0.00793457
106	9	-0.0559998	0.00915527
107	0	-0.0491333	0.00991821
107	1	-0.0553894	0.00869751
107	2	-0.0453186	0.00854492
107	3	-0.0338745	0.00640869
107	4	-0.0366211	0.0109863
107	5	-0.0189209	0.00350952
107	6	-0.00595093	0.010376
107	7	-0.00610352	0.010376
107	8	-0.00106812	0.00976563
107	9	-0.00671387	0.012207
108	0	-0.00701904	0.00778198
108	1	-0.00427246	0.00915527
108	2	-0.00518799	0.00961304
108	3	0.00244141	0.00946045
108	4	-0.00564575	0.0158691
108	5	0.00137329	0.0112915
108	6	-0.00137329	0.00717163
108	7	0	0.00915527
108	8	-0.00213623	0.00823975
108	9	0.0088501	0.0105286
109	0	0.0314331	0.00595093
109	1	0.00808716	0.00839233
109	2	0.0149536	0.0109863
109	3	0.00640869	0.00686646
109	4	0.00656128	0.010376
109	5	0.00991821	0.00442505
109	6	-0.00427246	0.00823975
109	7	-0.00289917	0.0135803
109	8	-0.00900269	0.00717163
109	9	-0.0137329	0.0140381
110	0	0.00671387	0.00823975
110	1	0.00656128	0.00915527
110	2	0.00442505	0.00915527
110	3	0.00244141	0.00366211
110	4	-0.00701904	0.00991821
110	5	-0.000610352	0.00854492
110	6	-0.00274658	0.00671387
110	7	-0.000305176	0.0109863
110	8	-0.00137329	0.0114441
110	9	-0.00534058	0.010376
111	0	-0.000457764	0.00747681
111	1	-0.01297	0.00854492
111	2	-0.0201416	0.00686646
111	3	-0.00915527	0.00366211
111	4	-0.00274658	0.00991821
111	5	0.0062561	0.00656128
111	6	0.0088501	0.00854492
111	7	-0.00366211	0.0131226
111	8	-0.00686646	0.00808716
111	9	-0.0138855	0.00701904
112	0	-0.01297	0.00396729
112	1	-0.0126648	0.00762939
112	2	-0.000610352	0.0132751
112	3	0.0151062	0.00717163
112	4	0.0140381	0.0115967
112	5	0.00549316	0.0126648
112	6	0.000762939	0.00366211
112	7	-0.00839233	0.00823975
112	8	-0.0224304	0.00915527
112	9	-0.0297546	0.00534058
113	0	-0.0193787	0.0125122
113	1	-0.0227356	0.01297
113	2	-0.0256348	0.00991821
113	3	-0.0154114	0.00869751
113	4	-0.0180054	0.00518799
113	5	-0.00946045	0.012207
113	6	-0.00991821	0.00549316
113	7	-0.0172424	0.0100708
113	8	-0.00762939	0.0088501
113	9	-0.0186157	0.0105286
114	0	-0.0143433	0.0109863
114	1	-0.00823975	0.00839233
114	2	-0.0131226	0.00808716
114	3	-0.0131226	0.00778198
114	4	-0.00869751	0.00961304
114	5	-0.0012207	0.0119019
114	6	-0.0012207	0.0109863
114	7	-0.0186157	0.0120544
114	8	-0.0296021	0.00595093
114	9	-0.0309753	0.00900269
115	0	-0.0157166	0.00900269
115	1	-0.00701904	0.00534058
115	2	-0.00823975	0.0117493
115	3	-0.010376	0.012207
115	4	-0.018158	0.00793457
115	5	-0.00946045	0.00930786
115	6	-0.00534058	0.00579834
115	7	-0.00152588	0.00900269
115	8	-0.00595093	0.0050354
115	9	-0.00442505	0.00839233
116	0	0.000762939	0.00854492
116	1	-0.0050354	0.00732422
116	2	-0.00640869	0.014801
116	3	-0.0111389	0.00732422
116	4	-0.00869751	0.0109863
116	5	-0.0135803	0.00991821
116	6	-0.00762939	0.0088501
116	7	0.00442505	0.0152588
116	8	0.00320435	0.0102234
116	9	0.00335693	0.010376
117	0	0.00320435	0.00961304
117	1	0.0158691	0.00930786
117	2	0.0187683	0.00808716
117	3	0.0175476	0.00473022
117	4	0.0109863	0.0126648
117	5	0.0151062	0.00778198
117	6	0.0126648	0.012207
117	7	0.0146484	0.00854492
117	8	0.0169373	0.00930786
117	9	0.0262451	0.00930786
118	0	0.0219727	0.00961304
118	1	0.00717163	0.00701904
118	2	0.0106812	0.0135803
118	3	0.00579834	0.00701904
118	4	0.00717163	0.0108337
118	5	0.0050354	0.0108337
118	6	0.00610352	0.0111389
118	7	0.00717163	0.0120544
118	8	0	0.00610352
118	9	0.00473022	0.0119019
119	0	-0.00335693	0.0106812
119	1	-0.00839233	0.0114441
119	2	-0.0135803	0.014801
119	3	0.00137329	0.00854492
119	4	0.00564575	0.0100708
119	5	0.0120544	0.00991821
119	6	0.000457764	0.00732422
119	7	0.0105286	0.0120544
119	8	0.00900269	0.00869751
119	9	-0.00717163	0.00991821
120	0	-0.017395	0.0111389
120	1	-0.00595093	0.0088501
120	2	-0.0012207	0.0119019
120	3	-0.00549316	0.0108337
120	4	0.00305176	0.00762939
120	5	0.0161743	0.0108337
120	6	0.0144958	0.00808716
120	7	0.00976563	0.0115967
120	8	0.000762939	0.00732422
120	9	-0.0012207	0.0106812
121	0	-0.00350952	0.012207
121	1	0.0012207	0.00457764
121	2	-0.0123596	0.0106812
121	3	-0.0170898	0.0117493
121	4	-0.00442505	0.00778198
121	5	0.0125122	0.0117493
121	6	0.0106812	0.00762939
121	7	0.00778198	0.0102234
121	8	0.00152588	0.0102234
121	9	-0.0050354	0.00869751
122	0	-0.00778198	0.00930786
122	1	-0.00183105	0.00488281
122	2	-0.0146484	0.00869751
122	3	-0.0328064	0.0123596
122	4	-0.025177	0.00961304
122	5	-0.0497437	0.00946045
122	6	-0.0515747	0.00930786
122	7	-0.0497437	0.00991821
122	8	-0.0404358	0.0123596
122	9	-0.0219727	0.00854492
123	0	-0.0325012	0.0140381
123	1	-0.0396729	0.00976563
123	2	-0.0279236	0.00900269
123	3	-0.03479	0.00976563
123	4	-0.0289917	0.00396729
123	5	-0.0259399	0.0105286
123	6	-0.0167847	0.00946045
123	7	-0.0143433	0.0062561
123	8	-0.00930786	0.0105286
123	9	-0.0123596	0.00717163
124	0	-0.0143433	0.00732422
124	1	-0.00411987	0.0109863
124	2	-0.00320435	0.0050354
124	3	-0.00686646	0.0102234
124	4	-0.00274658	0.00762939
124	5	-0.000305176	0.010376
124	6	0.00640869	0.0100708
124	7	0.00411987	0.00991821
124	8	0.00946045	0.0117493
124	9	0.0132751	0.00869751
125	0	0.0158691	0.00213623
125	1	0.0231934	0.00747681
125	2	0.0184631	0.0117493
125	3	0.0250244	0.00976563
125	4	0.0430298	0.0088501
125	5	0.0378418	0.0106812
125	6	0.0366211	0.0112915
125	7	0.0382996	0.00823975
125	8	0.0431824	0.00701904
125	9	0.0395203	0.012207
126	0	0.0291443	0.00930786
126	1	0.0334167	0.00854492
126	2	0.043335	0.00671387
126	3	0.0326538	0.00686646
126	4	0.037384	0.00701904
126	5	0.0389099	0.00717163
126	6	0.0317383	0.0120544
126	7	0.0248718	0.0062561
126	8	0.0219727	0.0109863
126	9	0.0198364	0.0100708
127	0	0.00762939	0.0088501
127	1	0.000152588	0.0192261
127	2	0.0190735	0.00930786
127	3	0.0167847	0.00808716
127	4	-0.00167847	0.00793457
127	5	0.00320435	0.0105286
127	6	-0.000152588	0.0100708
127	7	0.00534058	0.00854492
127	8	-0.00228882	0.0112915
127	9	-0.00854492	0.00732422
128	0	-0.0158691	0.00473022
128	1	-0.0125122	0.0114441
128	2	-0.00946045	0.00717163
128	3	-0.022583	0.00762939
128	4	-0.0239563	0.00823975
128	5	-0.0170898	0.0112915
128	6	-0.0286865	0.00946045
128	7	-0.0343323	0.0131226
128	8	-0.0289917	0.00747681
128	9	-0.0262451	0.0154114
129	0	-0.0265503	0.00595093
129	1	-0.03479	0.00961304
129	2	-0.0248718	0.010376
129	3	-0.0354004	0.00549316
129	4	-0.0447083	0.010376
129	5	-0.0393677	0.00610352
129	6	-0.0650024	0.00823975
129	7	-0.0553894	0.00762939
129	8	-0.0527954	0.00823975
129	9	-0.0424194	0.0120544
130	0	-0.0454712	0.00686646
130	1	-0.0445557	0.00671387
130	2	-0.0262451	0.010376
130	3	-0.0216675	0.00534058
130	4	-0.0320435	0.0138855
130	5	-0.0138855	0.00564575
130	6	-0.0112915	0.00946045
130	7	-0.0280762	0.014801
130	8	-0.0416565	0.0088501
130	9	-0.0595093	0.0149536
131	0	-0.0563049	0.0106812
131	1	-0.0672913	0.01297
131	2	-0.0743103	0.00656128
131	3	-0.0956726	0.00869751
131	4	-0.117493	0.0151062
131	5	-0.115051	0.00961304
131	6	-0.118866	0.0108337
131	7	-0.124969	0.0123596
131	8	-0.138092	0.00320435
131	9	-0.120697	0.0100708
132	0	-0.131989	0.00946045
132	1	-0.134125	0.00701904
132	2	-0.126648	0.00976563
132	3	-0.116119	0.0038147
132	4	-0.108795	0.00869751
132	5	-0.107269	0.0102234
132	6	-0.0758362	0.0151062
132	7	-0.035553	0.014801
132	8	-0.0210571	0.0102234
132	9	-0.000610352	0.0120544
133	0	0.0248718	0.0106812
133	1	0.0387573	0.0088501
133	2	0.0672913	0.0204468
133	3	0.0930786	0.00717163
133	4	0.106964	0.00778198
133	5	0.11734	0.0112915
133	6	0.108337	0.00549316
133	7	0.114288	0.00411987
133	8	0.11795	0.00305176
133	9	0.0956726	0.00915527
134	0	0.10376	0.00869751
134	1	0.101013	0.00930786
134	2	0.091095	0.00473022
134	3	0.0814819	0.00839233
134	4	0.0682068	0.00213623
134	5	0.0476074	0.00518799
134	6	0.0440979	0.0050354
134	7	0.0247192	0.0157166
134	8	0.00411987	0.00640869
134	9	-0.0100708	0.00915527
135	0	-0.0205994	0.0161743
135	1	-0.0187683	-0.00183105
135	2	-0.0419617	0.0172424
135	3	-0.0413513	0.00869751
135	4	-0.0465393	0.0115967
135	5	-0.0440979	0.00915527
135	6	-0.0292969	0.00915527
135	7	-0.0256348	0.00946045
135	8	-0.0109863	0.00396729
135	9	0.0222778	0.00595093
136	0	0.0404358	0.00640869
136	1	0.0465393	0.00579834
136	2	0.0674438	0.0117493
136	3	0.0753784	0.000915527
136	4	0.0837708	0.0126648
136	5	0.101318	0.0161743
136	6	0.120087	0.00732422
136	7	0.143433	0.0137329
136	8	0.135345	0.00869751
136	9	0.120087	0.0172424
137	0	0.12207	0.0184631
137	1	0.102081	0.0233459
137	2	0.0993347	0.00915527
137	3	0.0941467	0.00839233
137	4	0.0827026	0.0231934
137	5	0.0434875	0.0109863
137	6	0.0579834	-0.0012207
137	7	0.0177002	0.00839233
137	8	0.00427246	0.00747681
137	9	-0.00686646	0.00671387
138	0	-0.0280762	0.000305176
138	1	-0.039978	0.00198364
138	2	-0.0720215	0.0164795
138	3	-0.0727844	0.0050354
138	4	-0.0630188	-0.000915527
138	5	-0.0914001	0.0134277
138	6	-0.065155	0.00900269
138	7	-0.0413513	0.00701904
138	8	-0.0187683	0.00610352
138	9	0.0186157	0.00915527
139	0	0.0758362	0.0117493
139	1	0.154266	0.0102234
139	2	0.240021	0.00976563
139	3	0.380249	0.00686646
139	4	0.556793	0.012207
139	5	0.724335	0.00991821
139	6	1.04355	0.00549316
139	7	1.70898	0.0106812
139	8	2.08923	0.0140381
139	9	2.32819	0.00778198
140	0	2.91031	0.012207
140	1	3.64502	0.00930786
140	2	4.62646	0.00946045
140	3	4.69971	0.0135803
140	4	4.5665	0.00534058
140	5	4.5369	0.00915527
140	6	4.45236	0.00946045
140	7	4.40292	0.00701904
140	8	4.3158	0.0109863
140	9	3.65753	0.00732422
141	0	1.80481	0.0115967
141	1	0.784454	0.0100708
141	2	-0.184326	0.00656128
141	3	-1.03836	0.0108337
141	4	-1.73065	0.0062561
141	5	-2.31964	0.0105286
141	6	-2.80258	0.0123596
141	7	-3.18039	0.0088501
141	8	-3.46939	0.010376
141	9	-3.70224	0.00823975
142	0	-3.86002	0.00747681
142	1	-3.93524	0.00915527
142	2	-3.91098	0.00778198
142	3	-3.94424	0.0115967
142	4	-4.92645	0.0108337
142	5	-4.99802	0.00808716
142	6	-5	0.00991821
142	7	-4.99466	0.00854492
142	8	-4.96307	0.0123596
142	9	-4.90295	0.00762939
143	0	-4.81995	0.000915527
143	1	-4.75357	0.01297
143	2	-4.67972	0.00686646
143	3	-4.62128	0.0137329
143	4	-4.54834	0.00701904
143	5	-4.46884	0.00732422
143	6	-4.41666	0.0117493
143	7	-4.35303	0.00823975
143	8	-4.28925	0.0106812
143	9	-4.22623	0.00747681
144	0	-2.25266	0.010376
144	1	4.99985	0.0112915
144	2	4.99985	0.00961304
144	3	4.99985	0.0088501
144	4	4.99985	0.00610352
144	5	4.99985	0.0100708
144	6	4.99985	0.00930786
144	7	4.99985	0.00534058
144	8	4.99985	0.00717163
144	9	4.99985	0.00671387
145	0	4.99985	0.00518799
145	1	4.99985	0.00839233
145	2	4.92493	0.0112915
145	3	4.85931	0.0109863
145	4	4.77997	0.00946045
145	5	4.71573	0.00961304
145	6	4.63837	0.0152588
145	7	4.57108	0.00732422
145	8	4.51218	0.00671387
145	9	4.44366	0.0172424
146	0	4.38446	0.00595093
146	1	4.31381	0.010376
146	2	4.2569	0.00732422
146	3	4.19601	0.0062561
146	4	4.13498	0.010376
146	5	4.07928	0.0109863
146	6	4.01993	0.0111389
146	7	3.96149	0.0135803
146	8	3.91113	0.0088501
146	9	3.85284	0.00564575
147	0	3.80402	0.00427246
147	1	3.75076	0.00900269
147	2	3.6972	0.00930786
147	3	3.65051	0.00930786
147	4	3.58566	0.0135803
147	5	3.54874	0.01297
147	6	3.50113	0.0088501
147	7	3.45047	0.00747681
147	8	3.41125	0.00198364
147	9	3.36334	0.00595093
148	0	3.31924	0.0088501
148	1	3.27652	0.00976563
148	2	2.97516	0.0134277
148	3	1.10184	0.0111389
148	4	-0.00778198	0.00946045
148	5	-0.501556	0.00946045
148	6	-1.39542	0.00442505
148	7	-1.79611	0.00793457
148	8	-2.18948	0.00869751
148	9	-2.5145	0.0100708
149	0	-2.74353	0.012207
149	1	-2.94846	0.0038147
149	2	-3.02094	0.0131226
149	3	-3.20724	0.00305176
149	4	-3.44131	0.00473022
149	5	-3.92792	0.014801
149	6	-4.54453	0.0100708
149	7	-4.86267	0.0062561
149	8	-4.99924	0.00839233
149	9	-4.99634	0.0114441
150	0	-4.99817	0.00732422
150	1	-4.89883	0.000762939
150	2	-4.38431	0.00915527
150	3	-3.92181	0.0151062
150	4	-3.55713	0.0111389
150	5	-3.25882	0.0120544
150	6	-3.04977	0.00427246
150	7	-2.80182	0.00396729
150	8	-2.62604	0.0109863
150	9	-2.51175	0.0115967
151	0	-2.42966	0.0102234
151	1	-2.35077	0.000152588
151	2	-2.37717	0.00915527
151	3	-2.55234	0.00778198
151	4	-2.71225	0.00869751
151	5	-2.73911	0.0050354
151	6	-2.8006	0.00762939
151	7	-3.03055	0.0112915
151	8	-3.23029	0.00930786
151	9	-3.41858	0.00961304
152	0	-3.69904	0.00656128
152	1	-3.98407	0.00701904
152	2	-4.25476	0.00976563
152	3	-4.56238	0.00823975
152	4	-4.85214	0.0151062
152	5	-4.90982	0.017395
152	6	-4.80927	0.0132751
152	7	-4.7551	0.00976563
152	8	-4.68109	0.00198364
152	9	-4.6106	0.0123596
153	0	-4.54651	0.00991821
153	1	-4.4838	0.0177002
153	2	-4.41406	0.00534058
153	3	-4.35333	-0.00335693
153	4	-4.29214	0.0213623
153	5	-4.22974	0.0210571
153	6	-4.17175	0.0012207
153	7	-4.11026	0.0137329
153	8	-4.0509	0.00595093
153	9	-3.99628	0.0180054
154	0	-3.93997	0.0160217
154	1	-3.88763	0.0115967
154	2	-3.83163	0.00518799
154	3	-3.77457	0.0152588
154	4	-3.72345	0.0154114
154	5	-3.67065	0.00442505
154	6	-3.6264	0.0151062
154	7	-3.56857	-0.00167847
154	8	-3.53073	0.00427246
154	9	-3.47519	0.00808716
155	0	-3.43201	0.00930786
155	1	-3.33176	0.0238037
155	2	-3.1189	0.0088501
155	3	-2.95349	0.0088501
155	4	-2.82822	0.00946045
155	5	-2.72995	0.00350952
155	6	-2.61032	0.00732422
155	7	-2.51419	0.00823975
155	8	-2.34085	0.00808716
155	9	-2.03735	0.018158
156	0	-1.83472	0.0184631
156	1	-1.69815	0.0128174
156	2	-1.54282	0.00869751
156	3	-1.40289	0.00915527
156	4	-1.2262	0.0135803
156	5	-1.02539	0.00671387
156	6	-0.895996	0.0105286
156	7	-0.779114	0.0106812
156	8	-0.719757	0.00732422
156	9	-0.681	0.0138855
157	0	-0.620422	0.00564575
157	1	-0.559692	0.0102234
157	2	-0.524139	0.00793457
157	3	-0.489044	0.00488281
157	4	-0.437622	0.010376
157	5	-0.397491	0.0108337
157	6	-0.249481	0.0141907
157	7	-0.0746155	0.0123596
157	8	0.0799561	0.0149536
157	9	0.13092	0.0112915
158	0	0.0941467	0.00534058
158	1	0.131226	0.0117493
158	2	0.246277	0.0088501
158	3	0.268402	0.00823975
158	4	0.261688	0.00167847
158	5	0.33432	0.00961304
158	6	0.380859	0.00473022
158	7	0.316315	0.0109863
158	8	0.399933	0.00320435
158	9	0.594482	0.0123596
159	0	0.678253	0.00946045
159	1	0.709076	0.012207
159	2	0.783997	0.0134277
159	3	0.954132	0.00778198
159	4	1.05621	0.0227356
159	5	1.21796	0.00213623
159	6	1.32538	0.00793457
159	7	1.34979	0.00991821
159	8	1.39191	0.00442505
159	9	1.38031	0.0126648
160	0	1.3269	0.015564
160	1	1.14471	0.00717163
160	2	0.957489	0.0135803
160	3	0.778656	0.00686646
160	4	0.729828	0.00427246
160	5	0.848694	0.00991821
160	6	1.12076	0.00747681
160	7	1.33545	0.0138855
160	8	1.41357	0.0115967
160	9	1.42288	0.00717163
161	0	1.57364	0.0132751
161	1	1.66504	0.00137329
161	2	1.62582	0.00930786
161	3	1.49872	0.00640869
161	4	1.34232	0.0106812
161	5	1.21979	0.0120544
161	6	1.09955	0.00854492
161	7	0.990906	0.0178528
161	8	0.692291	0.00762939
161	9	0.354462	0.0108337
162	0	0.213928	0.0132751
162	1	0.18692	0.00579834
162	2	0.0639343	0.00869751
162	3	-0.163269	0.00991821
162	4	0.0679016	0.00930786
162	5	0.360718	0.00274658
162	6	0.585175	0.0135803
162	7	0.856018	0.00976563
162	8	1.13953	0.00610352
162	9	1.39587	0.0100708
163	0	1.56677	0.0119019
163	1	1.73584	0.00930786
163	2	1.90872	0.0100708
163	3	2.08206	-0.00289917
163	4	2.19391	0.00778198
163	5	2.13043	0.00961304
163	6	1.90002	0.00305176
163	7	1.68198	0.0115967
163	8	1.54099	0.0123596
163	9	1.43433	0.00747681
164	0	1.44043	0.00976563
164	1	1.40121	0.00747681
164	2	1.38763	0.0109863
164	3	1.37756	0.00961304
164	4	1.4772	0.00564575
164	5	1.61102	0.0100708
164	6	1.68625	0.00701904
164	7	1.74301	0.010376
164	8	1.76895	0.00244141
164	9	1.74545	0.0088501
165	0	1.79337	0.00350952
165	1	1.86722	0.0038147
165	2	1.78055	0.0105286
165	3	1.67099	0.00839233
165	4	1.65268	0.00762939
165	5	1.54831	0.0140381
165	6	1.45981	0.00564575
165	7	1.46133	0.0088501
165	8	1.48514	0.0144958
165	9	1.43494	0.00747681
166	0	1.38214	0.00946045
166	1	1.34079	0.00640869
166	2	1.24466	0.0105286
166	3	1.082	0.00839233
166	4	1.06705	0.0112915
166	5	1.04446	0.0119019
166	6	1.06766	0.00869751
166	7	1.07819	0.0112915
166	8	1.02585	0.01297
166	9	0.983734	0.00549316
167	0	0.867615	0.0088501
167	1	0.808868	0.00778198
167	2	0.773315	0.00534058
167	3	0.749969	0.00976563
167	4	0.590515	0.00686646
167	5	0.36377	0.00854492
167	6	0.224609	0.00900269
167	7	0.226746	0.0100708
167	8	0.179749	0.010376
167	9	0.105896	0.00671387
168	0	0.156555	0.00305176
168	1	0.179138	0.00396729
168	2	0.226135	0.00656128
168	3	0.286255	0.0105286
168	4	0.330048	0.00701904
168	5	0.290527	0.00900269
168	6	0.284729	0.0111389
168	7	0.264282	0.00839233
168	8	0.235291	0.0239563
168	9	0.241852	0.00183105
169	0	0.287628	0.0123596
169	1	0.384674	0.00976563
169	2	0.441437	0.0119019
169	3	0.529022	0.00747681
169	4	0.642395	0.00610352
169	5	0.708313	0.0112915
169	6	0.790253	0.0125122
169	7	0.890656	0.0062561
169	8	0.926361	0.012207
169	9	0.946503	0.00473022
170	0	0.964508	0.0100708
170	1	0.996552	0.010376
170	2	1.00052	0.0119019
170	3	1.02051	0.00991821
170	4	1.04736	0.00976563
170	5	1.0527	0.0128174
170	6	1.02814	0.010376
170	7	0.966492	0.0160217
170	8	0.895691	0.0114441
170	9	0.839386	0.00976563
171	0	0.762024	0.0108337
171	1	0.660706	0.012207
171	2	0.557251	0.00457764
171	3	0.452881	0.01297
171	4	0.37384	0.0102234
171	5	0.281525	0.0012207
171	6	0.139465	0.0146484
171	7	0.014801	0.00915527
171	8	0.0860596	0.00457764
171	9	0.114441	0.00976563
172	0	0.20462	0.00396729
172	1	0.363159	0.0132751
